Date_Time,close,volume
2019-05-03,210.7205,26174
2019-05-03,210.76,120004
2019-05-03,210.6733,51698
2019-05-03,210.891,99520
2019-05-03,210.95,30379
2019-05-03,211.02,29881
2019-05-03,210.91,25173
2019-05-03,210.85,29666
2019-05-03,210.86,46481
2019-05-03,210.8766,49852
2019-05-03,210.9132,24142
2019-05-03,210.87,28272
2019-05-03,210.915,44892
2019-05-03,211,40638
2019-05-03,210.955,50550
2019-05-03,211.04,41289
2019-05-03,211.0187,33983
2019-05-03,211.013,78245
2019-05-03,210.95,25492
2019-05-03,210.835,61125
2019-05-03,210.95,63993
2019-05-03,210.9638,37293
2019-05-03,210.9,62270
2019-05-03,210.92,75588
2019-05-03,210.845,41176
2019-05-03,210.8,41804
2019-05-03,210.73,35993
2019-05-03,210.66,39822
2019-05-03,210.75,74864
2019-05-03,210.6,32230
2019-05-03,210.6288,66962
2019-05-03,210.63,97831
2019-05-03,210.86,66411
2019-05-03,211.02,33386
2019-05-03,210.94,45763
2019-05-03,211,31126
2019-05-03,210.945,80540
2019-05-03,210.98,122347
2019-05-03,210.89,43474
2019-05-03,210.84,21319
2019-05-03,210.8451,34114
2019-05-03,210.83,23417
2019-05-03,210.829,31504
2019-05-03,210.84,27861
2019-05-03,210.7266,42506
2019-05-03,210.72,42880
2019-05-03,210.77,32267
2019-05-03,210.77,57993
2019-05-03,210.81,53603
2019-05-03,210.9099,59851
2019-05-03,210.8,45317
2019-05-03,210.71,45842
2019-05-03,210.5964,40466
2019-05-03,210.75,54834
2019-05-03,210.7225,37323
2019-05-03,210.56,67223
2019-05-03,210.58,67803
2019-05-03,210.73,46329
2019-05-03,210.623,63967
2019-05-03,210.64,52098
2019-05-03,210.48,54718
2019-05-03,210.48,51270
2019-05-03,210.36,45291
2019-05-03,210.34,68507
2019-05-03,210.35,48390
2019-05-03,210.49,46050
2019-05-03,210.46,83138
2019-05-03,210.28,50995
2019-05-03,210.395,79046
2019-05-03,210.36,97593
2019-05-03,210.401,80349
2019-05-03,210.41,154715
2019-05-03,210.6078,62325
2019-05-03,210.79,44360
2019-05-03,210.713,55942
2019-05-03,210.5678,80703
2019-05-03,210.63,75433
2019-05-03,210.7698,65727
2019-05-03,210.93,58070
2019-05-03,211.14,49320
2019-05-03,211.12,77376
2019-05-03,211.1799,86157
2019-05-03,211.1463,59843
2019-05-03,211,88912
2019-05-03,211.12,49347
2019-05-03,211.0544,70630
2019-05-03,211.2357,54699
2019-05-03,211.231,75539
2019-05-03,211.1912,118328
2019-05-03,211.01,111921
2019-05-03,210.99,59959
2019-05-03,210.96,107222
2019-05-03,210.94,88130
2019-05-03,211.01,112039
2019-05-03,210.85,81656
2019-05-03,210.6952,68727
2019-05-03,210.8,64129
2019-05-03,210.83,82512
2019-05-03,210.63,65672
2019-05-03,210.6153,63002
2019-05-03,210.55,75269
2019-05-03,210.6977,59990
2019-05-03,210.74,92398
2019-05-03,210.86,110404
2019-05-03,211.06,126883
2019-05-03,210.9344,117658
2019-05-03,210.79,121603
2019-05-03,210.76,143664
2019-05-03,210.62,193225
2019-05-03,210.46,231519
2019-05-03,210.6378,199479
2019-05-03,211.04,158591
2019-05-03,211.28,163224
2019-05-03,211.05,1002089
