Date_Time,close,volume
2019-05-03,195.105,53704
2019-05-03,195.18,63433
2019-05-03,195.5749,129931
2019-05-03,195.3162,66705
2019-05-03,195.4,120338
2019-05-03,195.1,86241
2019-05-03,195.2,171930
2019-05-03,194.9784,102966
2019-05-03,194.7488,85061
2019-05-03,194.585,148625
2019-05-03,194.2707,72036
2019-05-03,194.415,109149
2019-05-03,194.26,86028
2019-05-03,194.0501,37166
2019-05-03,194.16,41815
2019-05-03,194.15,41237
2019-05-03,194.2518,74614
2019-05-03,194.0903,46033
2019-05-03,194.1,51479
2019-05-03,193.85,92255
2019-05-03,194.11,82473
2019-05-03,194.415,157788
2019-05-03,193.99,79258
2019-05-03,194.22,442585
