Date_Time,close,volume
2019-05-03,256.43,98100
2019-05-03,256.575,80133
2019-05-03,256.32,173379
2019-05-03,255.735,87064
2019-05-03,255.7455,104619
2019-05-03,255.63,68229
2019-05-03,255.4455,116864
2019-05-03,255.49,172269
2019-05-03,254.45,47080
2019-05-03,254.4,84416
2019-05-03,254.4116,65677
2019-05-03,254.32,88608
2019-05-03,254.16,93727
2019-05-03,254.5,37515
2019-05-03,254.48,95439
2019-05-03,253.98,40120
2019-05-03,253.8,118764
2019-05-03,254.51,59954
2019-05-03,254.0101,33926
2019-05-03,253.85,57810
2019-05-03,254.1338,31425
2019-05-03,253.8222,40316
2019-05-03,254.38,71914
2019-05-03,254.605,64775
2019-05-03,253.8136,71397
2019-05-03,253.52,82061
2019-05-03,253.27,77155
2019-05-03,253.22,102001
2019-05-03,253.7653,51308
2019-05-03,253.9202,119497
2019-05-03,253.57,53064
2019-05-03,253.35,99500
2019-05-03,253.8,84806
2019-05-03,254.5718,104232
2019-05-03,253.85,162321
2019-05-03,254.4244,122280
2019-05-03,255,91159
2019-05-03,254.5505,117562
2019-05-03,254.945,183828
2019-05-03,255.33,231974
2019-05-03,254.65,149926
2019-05-03,254.4,206221
2019-05-03,253.9577,78291
2019-05-03,253.458,136535
2019-05-03,252.5,50854
2019-05-03,252.2,59899
2019-05-03,252.03,114986
2019-05-03,252.9,105665
2019-05-03,252.7106,120638
2019-05-03,252.48,88887
2019-05-03,252.725,118730
2019-05-03,252.13,94788
2019-05-03,251.555,58378
2019-05-03,251.25,55829
2019-05-03,251.3383,78670
2019-05-03,251.15,75032
2019-05-03,250.59,259440
2019-05-03,250.79,90007
2019-05-03,251.875,115328
2019-05-03,251.57,103781
2019-05-03,251.31,148950
2019-05-03,251.517,148304
2019-05-03,251.35,178465
2019-05-03,250.5,129227
2019-05-03,249.87,205906
2019-05-03,249.7527,113639
2019-05-03,249.75,114049
2019-05-03,249.4131,48717
2019-05-03,249.53,82620
2019-05-03,249.67,94316
2019-05-03,249.81,119785
2019-05-03,249.94,212435
2019-05-03,249.26,125560
2019-05-03,249.014,120607
2019-05-03,248.65,116557
2019-05-03,248.3679,131354
2019-05-03,247.75,72352
2019-05-03,247.14,74975
2019-05-03,246.9025,80956
2019-05-03,247.0241,56961
2019-05-03,247.1,56676
2019-05-03,247.24,34537
2019-05-03,247.6,87260
2019-05-03,247.03,53661
2019-05-03,247.3325,78148
2019-05-03,247.83,67665
2019-05-03,247.675,100151
2019-05-03,247.5947,86190
2019-05-03,247.37,74259
2019-05-03,247.8224,104939
2019-05-03,247.395,97739
2019-05-03,246.55,94819
2019-05-03,246.01,60655
2019-05-03,246.03,133736
2019-05-03,246.995,60356
2019-05-03,247.34,124194
2019-05-03,246.9365,136105
2019-05-03,248.285,110099
2019-05-03,248.85,132942
2019-05-03,249.09,196797
2019-05-03,247.885,355583
2019-05-03,246.6307,146098
2019-05-03,247.065,204130
2019-05-03,246.53,195272
2019-05-03,245.72,122036
2019-05-03,245.47,144877
2019-05-03,245.4608,1531098
